"id_pd","nombre_pd","direccion","nombre_institucional","id_provincia","id_departamento","id_localidad","cod_bahra_localidad","id_municipio","provincia","departamento","localidad","municipio","mail_institucional","latitud","longitud","horarios","link_facebook","estado"
"117","Castelli (Chaco)","Avenida San Martin 650","Edificio Municipal","AR-H","1358","5181","22063000089 ","CHA029","Chaco","General Güemes","Guemes","Juan José Castelli","castelli@puntodigital.gob.ar","-25.9462471","-60.6172981","Lunes 08:00 a 12:00 - 17:00 a 21:00 , Martes 08:00 a 12:00 - 17:00 a 21:00 , Miércoles 08:00 a 12:00 - 17:00 a 21:00 , Jueves 08:00 a 12:00 - 17:00 a 21:00 , Viernes 08:00 a 12:00 - 17:00 a 21:00 ","https://www.facebook.com/PDCastelli/?notif_t=page_name_change&notif_id=1496848955317305","Activo"
"118","Corzuela","Avenida Belgrano 50","Edificio Municipal","AR-H","1356","5097","22049010000 ","CHA016","Chaco","General Belgrano","Corzuela","Corzuela","corzuela@puntodigital.gob.ar","-26.950716","-60.9691048","Lunes 08:00 a 12:00 - 08:00 a 22:30 , Martes 10:00 a 12:00 - 17:00 a 19:00 , Miércoles 08:00 a 12:00 - 10:00 a 12:00 - 17:00 a 19:00 , Jueves 10:00 a 12:00 - 17:00 a 19:00 , Viernes 10:00 a 12:00 - 17:00 a 19:00 ","","Activo"
"119","General San Martín (Chaco)","Lavalle 384","CIC","AR-H","1352","5426","22084020000 ","CHA025","Chaco","Libertador General San Martin","General Jose de San Martin","General San Martín","gralsanmartin@puntodigital.gob.ar","-26.5376091","-59.3533592","Lunes 07:30 a 11:30 - 14:00 a 18:30 , Martes 07:30 a 11:30 - 14:00 a 18:30 , Miércoles 07:30 a 11:30 - 14:00 a 18:30 , Jueves 07:30 a 11:30 - 14:00 a 18:30 , Viernes 07:30 a 11:30 - 14:00 a 18:30 ","","Activo"
"120","Puerto Tirol","9 de Julio 250","Edificio Municipal","AR-H","1354","5358","22077040000 ","CHA057","Chaco","Libertad","Puerto Tirol","Puerto Tirol","puertotirol@puntodigital.gob.ar","-27.3739223","-59.0900726","Lunes 08:00 a 12:00 - 15:00 a 20:00 , Martes 08:00 a 12:00 - 15:00 a 20:00 , Miércoles 08:00 a 12:00 - 15:00 a 20:00 , Jueves 08:00 a 12:00 - 15:00 a 20:00 , Viernes 08:00 a 12:00 - 15:00 a 20:00 ","https://www.facebook.com/Punto-Digital-Puerto-Tirol-150409588821670","Activo"
"121","Quitilipi","25 de Mayo 545","Edificio Municipal","AR-H","1721","5583","22133010000 ","CHA059","Chaco","Quitilipi","Quitilipi","Quitilipi","quitilipi@puntodigital.gob.ar","-26.8729286","-60.2173233","Lunes 08:00 a 12:00 - 14:00 a 18:00 , Martes 08:00 a 12:00 - 14:00 a 18:00 , Miércoles 08:00 a 12:00 - 14:00 a 18:00 , Jueves 08:00 a 12:00 - 14:00 a 18:00 , Viernes 08:00 a 13:00 ","https://www.facebook.com/PuntoDigitalQuitilipi/","Activo"
"122","Villa Angela","Pasteur","Edificio Municipal","AR-H","1357","5494","22098030000 ","CHA066","Chaco","Mayor Luis Jorge Fontana","Villa Angela","Villa Ángela","villaangela@puntodigital.gob.ar","-27.57741","-60.7106246","Lunes 09:00 a 12:00 - 16:00 a 19:00 , Martes 09:00 a 12:00 - 16:00 a 19:00 , Miércoles 09:00 a 12:00 - 16:00 a 19:00 , Jueves 09:00 a 12:00 - 16:00 a 19:00 , Viernes 09:00 a 12:00 - 16:00 a 19:00 ","","Activo"
"124","Colonia Elisa","Guemes 605","CIC","AR-H","1348","5645","22154020000 ","CHA011","Chaco","Sargento Cabral","Colonia Elisa","Colonia Elisa","coloniaelisa@puntodigital.gob.ar","-26.931184","-59.518819","Lunes 08:00 a 17:00 , Martes 08:00 a 17:00 , Miércoles 08:00 a 17:00 , Jueves 08:00 a 17:00 , Viernes 08:00 a 17:00 ","https://www.facebook.com/Punto-Digital-CIC-Colonia-Elisa-282298782198021/?hc_ref=SEARCH","Activo"
"125","General Vedia (Chaco)","Lote 8 L. 26º 54`12``","ONG","AR-H","1360","4996","22014010000 ","CHA026","Chaco","Bermejo","General Vedia","General Vedia","generalvedia@puntodigital.gob.ar","-26.9038086","-58.6314659","","","Activo"
"126","Laguna Blanca (Chaco)","Américo Panzardi y Malvinas Argentinas S/N","Edificio Municipal","AR-H","1354","5357","22077030000 ","CHA036","Chaco","Libertad","Laguna Blanca","Laguna Blanca","lagunablanca2@puntodigital.gob.ar","-27.2551632","-59.2321892","Lunes 08:00 a 18:00 , Martes 08:00 a 18:00 , Miércoles 08:00 a 18:00 , Jueves 08:00 a 18:00 , Viernes 08:00 a 18:00 ","","Activo"
"127","Alto Alegre","Bv San Martín S/N","Edificio Municipal","AR-X","1384","4248","14182020000 ","CBA012","Córdoba","Union","Alto Alegre","Alto Alegre","altoalegre@puntodigital.gob.ar","-32.34650891280643","-62.88443026934203","Lunes 08:00 a 12:00 - 16:00 a 20:00 , Martes 08:00 a 12:00 - 16:00 a 20:00 , Miércoles 08:00 a 12:00 - 16:00 a 20:00 , Jueves 08:00 a 12:00 - 16:00 a 20:00 , Viernes 08:00 a 12:00 - 16:00 a 20:00 ","","Activo"
"129","Colonia Bismarck","San Martin S/N","Edificio Municipal","AR-X","1384","4257","14182110000 ","CBA081","Córdoba","Union","Colonia Bismarck","Colonia Bismarck","bismarck@puntodigital.gob.ar","-33.30144","-62.712632","Lunes 08:00 a 15:00 , Martes 08:00 a 15:00 - 17:30 a 20:00 , Miércoles 08:00 a 13:00 - 15:30 a 17:30 , Jueves 08:00 a 15:00 , Viernes 08:00 a 15:00 ","","Activo"
"130","Las Acequias","Elías Mayarano 248","CIC","AR-X","1382","3534","14098150000 ","CBA195","Córdoba","Rio Cuarto","Las Acequias","Las Acequias","lasacequias@puntodigital.gob.ar","-33.28062","-63.975303","Lunes 08:30 a 12:30 - 14:30 a 20:00 , Martes 08:30 a 12:30 - 14:30 a 20:00 , Miércoles 08:30 a 12:30 - 14:30 a 20:00 , Jueves 08:30 a 12:30 - 14:30 a 20:00 , Viernes 08:30 a 12:30 - 14:30 a 20:00 ","https://www.facebook.com/Punto-Digital-Las-Acequias-1370383379714178/","Activo"
"131","Leones","Av. del Libertador 1552","Edificio Municipal","AR-X","1386","3296","14063160000 ","CBA218","Córdoba","Marcos Juarez","Leones","Leones","leones@puntodigital.gob.ar","-32.6611819","-62.3080744","Lunes 08:00 a 12:00 - 16:00 a 20:00 , Martes 08:00 a 12:00 - 16:00 a 20:00 , Miércoles 08:00 a 12:00 - 16:00 a 20:00 , Jueves 08:00 a 12:00 - 16:00 a 20:00 , Viernes 08:00 a 12:00 - 16:00 a 20:00 ","","Activo"
"132","Los Cisnes","Buenos Aires 158","Edificio Municipal","AR-X","1385","3240","14056110000 ","CBA221","Córdoba","Juarez Celman","Los Cisnes","Los Cisnes","loscisnes@puntodigital.gob.ar","-33.399748","-63.472012","Lunes 08:00 a 13:00 , Martes 08:00 a 13:00 , Miércoles 08:00 a 13:00 , Jueves 08:00 a 13:00 , Viernes 08:00 a 13:00 ","https://www.facebook.com/Punto-Digital-Los-Cisnes-1377528919156151/","Activo"
"133","Monte Maíz","San Martín 1550","Edificio Municipal","AR-X","1384","4263","14182170000 ","CBA261","Córdoba","Union","Monte Maiz","Monte Maíz","montemaiz@puntodigital.gob.ar","-33.204866","-62.600703","Lunes 08:00 a 00:00 - 16:00 a 18:00 , Martes 08:00 a 00:00 - 16:00 a 18:00 , Miércoles 08:00 a 00:00 - 16:00 a 18:00 , Jueves 08:00 a 00:00 - 16:00 a 18:00 , Viernes 08:00 a 00:00 - 16:00 a 18:00 ","","Activo"
"134","Morrison","Leonardo Murialdo S/N","CIC","AR-X","1384","4264","14182180000 ","CBA263","Córdoba","Union","Morrison","Morrison","morrison@puntodigital.gob.ar","-32.600377","-62.838042","Lunes 08:00 a 17:00 , Martes 08:00 a 13:00 - 14:00 a 16:00 , Miércoles 08:00 a 17:00 , Jueves 08:00 a 13:00 - 14:00 a 16:00 - 20:00 a 23:00 , Viernes 08:00 a 13:00 ","https://www.facebook.com/nac.morrison","Activo"
"135","Noetinger","Eva Perón S/N","Edificio Municipal","AR-X","1384","4265","14182190000 ","CBA266","Córdoba","Union","Noetinger","Noetinger","noetinger@puntodigital.gob.ar","-32.364253","-62.308166","Lunes 08:00 a 12:00 - 14:00 a 16:00 - 19:30 a 22:00 , Martes 14:00 a 16:00 - 20:40 a 22:00 , Miércoles 08:00 a 12:00 - 14:00 a 16:00 - 18:30 a 21:00 , Jueves 14:00 a 16:00 - 21:00 a 22:30 , Viernes 08:00 a 12:00 - 14:00 a 16:00 ","https://www.facebook.com/puntodigitalnoet/","Activo"
"137","Pueblo Italiano","Avenida Cordoba 90","Edificio Municipal","AR-X","1384","4268","14182220000 ","CBA292","Córdoba","Union","Pueblo Italiano","Pueblo Italiano","puebloitaliano@puntodigital.gob.ar","-33.880871","-62.839282","Lunes 08:00 a 12:00 - 16:00 a 20:00 , Martes 08:00 a 12:00 - 16:00 a 20:00 , Miércoles 08:00 a 12:00 - 16:00 a 20:00 , Jueves 08:00 a 12:00 - 16:00 a 20:00 , Viernes 08:00 a 12:00 - 16:00 a 20:00 , Sábado 08:00 a 12:00 ","https://www.facebook.com/PDPuebloItaliano/","Activo"
"138","Villa Ascasubi","Malvinas Argentinas 695","CIC","AR-X","1388","4117","14161170000 ","CBA383","Córdoba","Tercero Arriba","Villa Ascasubi","Villa Ascasubi","ascasubi@puntodigital.gob.ar","-32.165581","-63.890101","Lunes 07:00 a 14:00 , Martes 07:00 a 14:00 , Miércoles 07:00 a 14:00 , Jueves 07:00 a 14:00 , Viernes 07:00 a 14:00 ","https://www.facebook.com/nac.villaascasubi/","Activo"
"139","Villa del Totoral","Leopoldo Lugones S/N","CIC","AR-X","1400","4157","14168120000 ","CBA398","Córdoba","Totoral","Villa del Totoral","Villa del Totoral","villatotoral@puntodigital.gob.ar","-30.708434","-64.066365","Lunes 08:00 a 18:00 , Martes 08:00 a 18:00 , Miércoles 08:00 a 18:00 , Jueves 08:00 a 18:00 , Viernes 08:00 a 18:00 ","https://www.facebook.com/PuntoDigitalVillaDelTotoral","Activo"
"140","San Marcos Sierra","Moreno S/N","Edificio Municipal","AR-X","1390","3082","14028170000 ","CBA336","Córdoba","Cruz del Eje","San Marcos Sierra","San Marcos Sierras","marcossierra@puntodigital.gob.ar","-30.781335","-64.639482","Lunes 09:00 a 14:00 , Martes 09:00 a 14:00 , Miércoles 09:00 a 14:00 , Jueves 09:00 a 14:00 , Viernes 09:00 a 14:00 ","https://www.facebook.com/PDSanMarcosSierras/?ref=br_rs","Activo"
"141","Ciudad de Córdoba I (Campo de la Ribera)","Martín Cartechini S/N","Espacio de Memoria y DDHH","AR-X","1406","2940","14014010000 ","CBA100","Córdoba","Capital","Cordoba","Córdoba","campodelaribera@puntodigital.gob.ar","-31.408577","-64.132873","Lunes 09:00 a 16:00 , Martes 09:00 a 16:00 , Miércoles 09:00 a 16:00 , Jueves 09:00 a 16:00 , Viernes 09:00 a 16:00 ","","Temporalmente cerrado"
"142","Cavanagh","Avenida Badenia S/N","Edificio Municipal","AR-X","1386","3285","14063050000 ","CBA061","Córdoba","Marcos Juarez","Cavanagh","Cavanagh","cavanagh@puntodigital.gob.ar","-33.475868","-62.338703","Lunes 08:00 a 12:00 , Martes 08:00 a 12:00 , Miércoles 08:00 a 12:00 , Jueves 08:00 a 12:00 , Viernes 08:00 a 12:00 ","","Activo"
"143","Las Peñas","Boulevard San Martín S/N","CIC","AR-X","1400","4151","14168060000 ","CBA207","Córdoba","Totoral","Las Peñas","Las Peñas","laspenas@puntodigital.gob.ar","-30.563597","-63.999579","Lunes 09:00 a 13:00 - 15:00 a 19:00 , Martes 09:00 a 13:00 - 15:00 a 19:00 , Miércoles 09:00 a 13:00 - 15:00 a 19:00 , Jueves 09:00 a 13:00 - 15:00 a 19:00 , Viernes 09:00 a 13:00 - 15:00 a 19:00 ","","Activo"
"144","La Posta","San Martin S/N","CIC","AR-X","1394","3615","14105120000 ","CBA185","Córdoba","Rio Primero","La Posta","La Posta","laposta@puntodigital.gob.ar","-30.564299","-63.516439","Lunes 09:00 a 11:00 - 15:00 a 18:00 , Martes 09:00 a 11:00 - 15:00 a 18:00 , Miércoles 09:00 a 11:00 - 15:00 a 18:00 , Jueves 09:00 a 11:00 - 15:00 a 18:00 , Viernes 09:00 a 11:00 - 15:00 a 18:00 ","","Temporalmente cerrado"
"146","Pampayasta Sud","San Martin S/N","Edificio Municipal","AR-X","1388","4113","14161130000 ","CBA277","Córdoba","Tercero Arriba","Pampayasta Sur","Pampayasta Sud","pampayasta@puntodigital.gob.ar","-32.253234","-63.646266","Lunes 08:00 a 12:00 - 15:00 a 19:00 , Martes 08:00 a 12:00 - 15:00 a 19:00 , Miércoles 03:00 a 07:00 - 08:00 a 12:00 , Jueves 08:00 a 12:00 - 15:00 a 19:00 , Viernes 08:00 a 12:00 - 15:00 a 19:00 ","https://www.facebook.com/nacpampayasta","Activo"
"147","Idiázabal","Sarmiento 370","Edificio Municipal","AR-X","1384","4259","14182130000 ","CBA152","Córdoba","Union","Idiazabal","Idiazábal","idiazabal@puntodigital.gob.ar","-32.811851","-63.032995","Lunes 08:00 a 13:00 , Martes 08:00 a 13:00 , Miércoles 08:00 a 13:00 , Jueves 08:00 a 13:00 , Viernes 08:00 a 13:00 ","https://www.facebook.com/profile.php?id=100010070565598&fref=ts","Activo"
"148","San Antonio de Arredondo","Avenida. Cura Brochero 2305","Edificio Municipal","AR-X","1396","3433","14091180000 ","CBA320","Córdoba","Punilla","San Antonio de Arredondo","San Antonio de Arredondo","sanantoniodearredondo@puntodigital.gob.ar","-31.494538","-64.544796","Lunes 08:30 a 14:00 , Martes 08:30 a 14:00 , Miércoles 08:30 a 14:00 , Jueves 08:30 a 14:00 , Viernes 08:30 a 14:00 ","","Activo"
"149","La Perla","Ruta Nacional N°20 km12","Espacio de Memoria y DDHH","AR-X","1389","4015","14147210000 ","CBA241","Córdoba","Santa Maria","Malagueño","Malagueño","laperla@puntodigital.gob.ar","-31.446539","-64.380999","","https://www.facebook.com/Punto-Digital-La-Perla-1721998244716020/","Temporalmente cerrado"
"150","Villa María","Gobernador Sabattini 40","Biblioteca Popular","AR-X","1393","3156","14042170000 ","CBA411","Córdoba","General San Martin","Villa Maria","Villa María","villamaria@puntodigital.gob.ar","-32.412567","-63.246611","Lunes 08:00 a 20:00 , Martes 08:00 a 20:00 , Miércoles 08:00 a 20:00 , Jueves 08:00 a 20:00 , Viernes 08:00 a 20:00 , Sábado 09:00 a 12:00 ","https://www.facebook.com/PDVillaMaria/","Activo"
"151","Bella Vista (Corrientes)","25 de Mayo S/N","CIC","AR-W","1409","4289","18007010000 ","COR002","Corrientes","Bella Vista","Bella Vista","Bella Vista","bellavista@puntodigital.gob.ar","-28.516725","-59.05281","Lunes 07:30 a 12:30 - 13:00 a 18:00 , Martes 07:30 a 12:30 - 13:00 a 18:00 , Miércoles 07:30 a 12:30 - 13:00 a 18:00 , Jueves 07:30 a 12:30 - 13:00 a 18:00 , Viernes 07:30 a 12:30 - 13:00 a 18:00 ","","Activo"
"152","Corrientes Capital I (CIC 1)","Turín S/N","CIC","AR-W","1419","4301","18021020000 ","COR012","Corrientes","Capital","Corrientes","Corrientes","corrientes@puntodigital.gob.ar","-27.501361","-58.785341","Lunes 08:00 a 22:00 , Martes 08:00 a 22:00 , Miércoles 08:00 a 22:00 , Jueves 08:00 a 22:00 , Viernes 08:00 a 22:00 ","https://www.facebook.com/nac.corrientescapital/","Activo"
"154","Monte Caseros","uan Domingo Perón S/N","Institución Educativa","AR-W","1416","4690","18112050000 ","COR038","Corrientes","Monte Caseros","Monte Caseros","Monte Caseros","montecaseros@puntodigital.gob.ar","-30.316047","-57.72998","Lunes 08:00 a 12:00 - 14:00 a 18:00 , Martes 09:00 a 21:00 , Miércoles 09:00 a 21:00 , Jueves 09:00 a 21:00 , Viernes 09:00 a 21:00 ","","Activo"
"155","Perugorría","Genaro Perugorria 98","Edificio Municipal","AR-W","1421","4374","18035030000 ","COR045","Corrientes","Curuzu Cuatia","Perugorria","Perugorría","perugorria@puntodigital.gob.ar","-29.340644","-58.609264","Lunes 08:00 a 12:30 - 16:00 a 20:30 , Martes 08:00 a 12:30 - 16:00 a 20:30 , Miércoles 08:00 a 12:30 - 16:00 a 20:30 , Jueves 08:00 a 12:30 - 16:00 a 20:30 , Viernes 08:00 a 12:30 - 16:00 a 20:30 ","https://www.facebook.com/Punto-Digital-Perugorria-126301884599729/","Activo"
"156","Saladas","Avenida del Trabajo 4000","CIC","AR-W","1431","4735","18126010000 ","COR049","Corrientes","Saladas","Saladas","Saladas","saladas@puntodigital.gob.ar","-28.262632","-58.61805","Lunes 07:00 a 13:00 , Martes 07:00 a 13:00 , Miércoles 07:00 a 13:00 , Jueves 07:00 a 13:00 , Viernes 07:00 a 13:00 ","","Temporalmente cerrado"
"157","Santo Tomé","Andres Guacurari S/N","CIC","AR-W","1425","4886","18168040000 ","COR059","Corrientes","Santo Tome","Santo Tome","Santo Tomé","santotome@puntodigital.gob.ar","-28.559575","-56.048641","Lunes 08:00 a 12:00 - 16:00 a 20:00 , Martes 08:00 a 12:00 - 16:00 a 20:00 , Miércoles 08:00 a 12:00 - 16:00 a 20:00 , Jueves 08:00 a 12:00 - 16:00 a 20:00 , Viernes 08:00 a 12:00 - 16:00 a 20:00 ","https://www.facebook.com/nac.santotome/?ref=br_rs","Temporalmente cerrado"
"158","Antofagasta de la Sierra I","Rivadavia S/N","Edificio Municipal","AR-K","1332","2472","10028010000 ","CAT004","Catamarca","Antofagasta de la Sierra","Antofagasta de la Sierra","Antofagasta de la Sierra","antofagasta@puntodigital.gob.ar","-26.067757","-67.410656","Lunes 08:00 a 21:00 , Martes 08:00 a 21:00 , Miércoles 08:00 a 21:00 , Jueves 08:00 a 21:00 , Viernes 08:00 a 21:00 ","","Activo"
"159","Hualfín","17 de julio","Edificio Municipal","AR-K","1333","2530","10035070000 ","CAT005","Catamarca","Belen","Hualfin","Belén","hualfin@puntodigital.gob.ar","-27.2250593","-66.8338024","Lunes 07:00 a 19:00 , Martes 07:00 a 19:00 , Miércoles 07:00 a 19:00 , Jueves 07:00 a 19:00 , Viernes 07:00 a 19:00 , Sábado 08:00 a 12:00 - 16:00 a 19:00 , Domingo 08:00 a 12:00 - 16:00 a 19:00 ","","Activo"
"160","Huillapima II (Los Ángeles)","Frente a Plaza Los Ángeles S/N","Edificio Municipal","AR-K","1334","2567","10042110000 ","CAT012","Catamarca","Capayan","Los Angeles","Huillapima","losangeles@puntodigital.gob.ar","-28.5078951","-65.9545322","Lunes 15:00 a 18:30 , Miércoles 15:00 a 18:30 , Viernes 15:00 a 18:30 ","","Activo"
"161","Huillapima","S/N S/N","Edificio Municipal","AR-K","1334","2566","10042100000 ","CAT012","Catamarca","Capayan","Huillapima","Huillapima","huillapima@puntodigital.gob.ar","-28.732156","-65.983028","Lunes 08:00 a 12:00 , Martes 08:00 a 12:00 , Miércoles 08:00 a 12:00 , Jueves 08:00 a 12:00 , Viernes 08:00 a 12:00 ","https://www.facebook.com/Punto-Digital-Huillapima-251287688353688/","Activo"
"162","Icaño","Av. Ifrain Castillo S/N","Edificio Municipal","AR-K","1339","2684","10070070000 ","CAT013","Catamarca","La Paz","Icaño","Icaño","icano@puntodigital.gob.ar","-28.9177113","-65.333045","Lunes 08:00 a 13:00 - 14:00 a 18:00 , Martes 08:00 a 13:00 - 14:00 a 18:00 , Miércoles 08:00 a 13:00 - 14:00 a 18:00 , Jueves 08:00 a 13:00 - 14:00 a 18:00 , Viernes 08:00 a 13:00 - 14:00 a 18:00 ","","Activo"
"163","San Fernando del Valle I (CIS)","Virgen del Valle Norte S/N altura 2050","Edificio Municipal","AR-K","1343","2578","10049030000 ","CAT026","Catamarca","Capital","San Fernando del Valle de Catamarca","San Fernando del Valle de Catamarca","catamarca@puntodigital.gob.ar","-28.4377883","-65.7889682","","https://www.facebook.com/Punto-Digital-CIS-Catamarca-123851644814741","Temporalmente cerrado"
"164","San Fernando del Valle II (SEPAVE)","Federico País 519","Edificio Municipal","AR-K","1343","2578","10049030000 ","CAT026","Catamarca","Capital","San Fernando del Valle de Catamarca","San Fernando del Valle de Catamarca","sepavecatamarca@puntodigital.gob.ar","-28.4247207","-65.7785969","Lunes 08:00 a 13:00 , Martes 08:00 a 13:00 , Miércoles 08:00 a 13:00 , Jueves 08:00 a 13:00 , Viernes 08:00 a 13:00 ","https://www.facebook.com/PuntoDigitalSepaveSalazar/","Activo"
"165","Santa María (Catamarca)","Quintana S/N","Edificio Municipal","AR-K","1344","2771","10091150000 ","CAT028","Catamarca","Santa Maria","Santa Maria","Santa María","santamaria@puntodigital.gob.ar","-26.695686","-66.047637","Lunes 10:00 a 13:00 - 15:00 a 18:00 , Martes 10:00 a 13:00 - 15:00 a 18:00 , Miércoles 10:00 a 13:00 - 15:00 a 18:00 , Jueves 10:00 a 13:00 - 15:00 a 18:00 , Viernes 10:00 a 13:00 - 15:00 a 18:00 ","https://www.facebook.com/pg/PDSantaMariaCoronelSuarez/about/?ref=page_internal","Activo"
"166","Tinogasta I","A. del Pino 700","Edificio Municipal","AR-K","1337","2848","10105180000 ","CAT032","Catamarca","Tinogasta","Tinogasta","Tinogasta","tinogasta@puntodigital.gob.ar","-28.0645034","-67.5702256","Lunes 07:00 a 13:00 - 15:00 a 21:00 , Martes 07:00 a 13:00 - 15:00 a 21:00 , Miércoles 07:00 a 13:00 - 15:00 a 21:00 , Jueves 07:00 a 13:00 - 15:00 a 21:00 , Viernes 07:00 a 13:00 - 15:00 a 21:00 ","","Activo"
"167","Pomán","Barrio San Nicolás S/N","CIC","AR-K","1341","2726","10084070000 ","CAT019","Catamarca","Poman","Poman","Pomán","poman@puntodigital.gob.ar","-28.3748929","-66.2965019","Lunes 08:00 a 12:00 - 15:00 a 20:30 , Martes 08:00 a 12:00 - 15:00 a 20:30 , Miércoles 08:00 a 12:00 - 16:00 a 20:30 , Jueves 08:00 a 12:00 , Viernes 08:00 a 12:00 - 17:30 a 21:00 ","","Activo"
"168","Chajarí","Moreno S/N","CIC","AR-E","1440","5969","30028010000 ","ERI009","Entre Ríos","Federacion","Chajari","Chajarí","chajari@puntodigital.gob.ar","-30.750699","-57.995593","Lunes 07:00 a 13:00 - 14:00 a 19:00 , Martes 07:00 a 13:00 - 14:00 a 19:00 , Miércoles 07:00 a 13:00 - 14:00 a 19:00 , Jueves 07:00 a 13:00 - 14:00 a 19:00 , Viernes 07:00 a 13:00 - 14:00 a 19:00 ","","Activo"
"169","Diamante","Alem S/N","CIC","AR-E","1434","5931","30021080001 ","ERI016","Entre Ríos","Diamante","Diamante","Diamante","diamante@puntodigital.gob.ar","-32.074327","-60.638952","Lunes 08:00 a 20:00 - 13:00 a 20:00 - 14:00 a 21:00 , Martes 09:00 a 12:00 - 14:00 a 21:00 , Miércoles 09:00 a 12:00 - 14:00 a 21:00 , Jueves 09:00 a 12:00 - 14:00 a 21:00 , Viernes 09:00 a 12:00 - 14:00 a 21:00 ","https://www.facebook.com/puntodigitaldiamante/","Activo"
"170","San José de Feliciano","Belgrano S/N","Edificio Municipal","AR-E","1447","6027","30042010000 ","ERI047","Entre Ríos","Feliciano","San Jose de Feliciano","San José de Feliciano","feliciano@puntodigital.gob.ar","-30.384911","-58.750784","Lunes 07:00 a 13:00 - 17:00 a 21:00 , Martes 07:00 a 13:00 - 17:00 a 21:00 , Miércoles 07:00 a 13:00 - 17:00 a 21:00 , Jueves 07:00 a 13:00 - 17:00 a 21:00 , Viernes 07:00 a 13:00 - 17:00 a 21:00 ","","Activo"
